YYYYMM,ZIPCODE,CITY,STATE,TOTAL FROM ZIP,TOTAL BUSINESS,TOTAL FAMILY,TOTAL INDIVIDUAL,TOTAL PERM,TOTAL TEMP,TOTAL TO ZIP,TOTAL BUSINESS,TOTAL FAMILY,TOTAL INDIVIDUAL,TOTAL PERM,TOTAL TEMP
201812,="60188",CAROL STREAM                ,IL,00000218,00000011,00000079,00000128,00000183,00000035,00000197,00000013,00000045,00000139,00000182,00000015
201812,="60189",WHEATON                     ,IL,00000213,00000000,00000086,00000120,00000156,00000057,00000136,00000000,00000037,00000090,00000119,00000017
201812,="60190",WINFIELD                    ,IL,00000064,00000000,00000028,00000035,00000048,00000016,00000046,00000000,00000013,00000030,00000039,00000000
201812,="60191",WOOD DALE                   ,IL,00000094,00000014,00000025,00000055,00000074,00000020,00000079,00000000,00000020,00000049,00000075,00000000
201812,="60192",HOFFMAN ESTATES             ,IL,00000070,00000000,00000037,00000032,00000049,00000021,00000055,00000000,00000022,00000030,00000045,00000000
201812,="60193",SCHAUMBURG                  ,IL,00000247,00000011,00000090,00000146,00000207,00000040,00000168,00000000,00000058,00000103,00000156,00000012
201812,="60194",SCHAUMBURG                  ,IL,00000114,00000000,00000039,00000071,00000091,00000023,00000102,00000000,00000038,00000060,00000087,00000015
201812,="60195",HOFFMAN ESTATES             ,IL,00000082,00000000,00000024,00000048,00000079,00000000,00000047,00000000,00000013,00000029,00000041,00000000
201812,="60201",EVANSTON                    ,IL,00000292,00000011,00000080,00000201,00000223,00000069,00000222,00000013,00000049,00000160,00000193,00000029
201812,="60202",EVANSTON                    ,IL,00000201,00000000,00000067,00000126,00000170,00000031,00000173,00000000,00000046,00000121,00000157,00000016
201812,="60203",EVANSTON                    ,IL,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="60204",EVANSTON                    ,IL,00000013,00000000,00000000,00000000,00000012,00000000,00000020,00000000,00000000,00000013,00000014,00000000
201812,="60301",OAK PARK                    ,IL,00000045,00000000,00000000,00000031,00000042,00000000,00000045,00000000,00000000,00000035,00000042,00000000
201812,="60302",OAK PARK                    ,IL,00000207,00000000,00000062,00000135,00000191,00000016,00000194,00000000,00000054,00000137,00000179,00000015
201812,="60303",OAK PARK                    ,IL,00000000,00000000,00000000,00000000,00000000,00000000,00000016,00000000,00000000,00000011,00000015,00000000
201812,="60304",OAK PARK                    ,IL,00000060,00000000,00000020,00000039,00000049,00000011,00000087,00000000,00000025,00000055,00000081,00000000
201812,="60305",RIVER FOREST                ,IL,00000051,00000000,00000022,00000025,00000034,00000017,00000046,00000000,00000023,00000022,00000040,00000000
201812,="60401",BEECHER                     ,IL,00000070,00000000,00000036,00000030,00000054,00000016,00000048,00000000,00000016,00000032,00000042,00000000
201812,="60402",BERWYN                      ,IL,00000347,00000000,00000095,00000242,00000331,00000016,00000294,00000000,00000081,00000204,00000279,00000015
201812,="60403",CREST HILL                  ,IL,00000182,00000000,00000066,00000112,00000131,00000051,00000127,00000000,00000028,00000098,00000116,00000011
201812,="60404",SHOREWOOD                   ,IL,00000131,00000000,00000058,00000072,00000075,00000056,00000108,00000000,00000031,00000075,00000093,00000015
201812,="60406",BLUE ISLAND                 ,IL,00000168,00000000,00000043,00000123,00000152,00000016,00000148,00000000,00000032,00000114,00000132,00000016
201812,="60407",BRACEVILLE                  ,IL,00000012,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="60408",BRAIDWOOD                   ,IL,00000033,00000000,00000017,00000014,00000026,00000000,00000047,00000000,00000000,00000037,00000045,00000000
201812,="60409",CALUMET CITY                ,IL,00000241,00000000,00000066,00000170,00000222,00000019,00000271,00000000,00000073,00000194,00000252,00000019
201812,="60410",CHANNAHON                   ,IL,00000072,00000000,00000032,00000036,00000066,00000000,00000066,00000000,00000019,00000045,00000059,00000000
201812,="60411",CHICAGO HEIGHTS             ,IL,00000338,00000000,00000126,00000204,00000312,00000026,00000283,00000000,00000075,00000205,00000262,00000021
201812,="60412",CHICAGO HEIGHTS             ,IL,00000000,00000000,00000000,00000000,00000000,00000000,00000015,00000000,00000000,00000000,00000013,00000000
201812,="60415",CHICAGO RIDGE               ,IL,00000131,00000015,00000056,00000060,00000128,00000000,00000088,00000012,00000015,00000061,00000083,00000000
201812,="60416",COAL CITY                   ,IL,00000105,00000000,00000034,00000066,00000082,00000023,00000060,00000000,00000012,00000046,00000055,00000000
201812,="60417",CRETE                       ,IL,00000092,00000000,00000034,00000050,00000069,00000023,00000090,00000000,00000027,00000059,00000082,00000000
201812,="60418",CRESTWOOD                   ,IL,00000057,00000000,00000000,00000040,00000048,00000000,00000050,00000000,00000000,00000037,00000047,00000000
201812,="60419",DOLTON                      ,IL,00000193,00000000,00000049,00000143,00000178,00000015,00000132,00000000,00000041,00000090,00000124,00000000
201812,="60420",DWIGHT                      ,IL,00000044,00000000,00000013,00000031,00000035,00000000,00000034,00000000,00000000,00000027,00000032,00000000
201812,="60421",ELWOOD                      ,IL,00000025,00000000,00000013,00000011,00000020,00000000,00000030,00000000,00000000,00000021,00000029,00000000
201812,="60422",FLOSSMOOR                   ,IL,00000069,00000000,00000031,00000037,00000050,00000019,00000056,00000000,00000014,00000038,00000047,00000000
201812,="60423",FRANKFORT                   ,IL,00000149,00000000,00000058,00000082,00000089,00000060,00000128,00000000,00000042,00000077,00000110,00000018
201812,="60424",GARDNER                     ,IL,00000014,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="60425",GLENWOOD                    ,IL,00000101,00000000,00000037,00000061,00000094,00000000,00000074,00000000,00000026,00000047,00000072,00000000
201812,="60426",HARVEY                      ,IL,00000184,00000000,00000045,00000136,00000164,00000020,00000145,00000000,00000043,00000101,00000132,00000013
201812,="60428",MARKHAM                     ,IL,00000067,00000000,00000014,00000053,00000060,00000000,00000080,00000000,00000024,00000055,00000076,00000000
201812,="60429",HAZEL CREST                 ,IL,00000112,00000000,00000038,00000072,00000105,00000000,00000104,00000000,00000026,00000074,00000095,00000000
201812,="60430",HOMEWOOD                    ,IL,00000088,00000000,00000025,00000055,00000069,00000019,00000102,00000000,00000031,00000068,00000095,00000000
201812,="60431",JOLIET                      ,IL,00000139,00000000,00000046,00000089,00000100,00000039,00000139,00000000,00000050,00000086,00000125,00000014
201812,="60432",JOLIET                      ,IL,00000157,00000000,00000038,00000116,00000150,00000000,00000103,00000000,00000022,00000080,00000095,00000000
201812,="60433",JOLIET                      ,IL,00000082,00000000,00000021,00000060,00000071,00000011,00000081,00000000,00000014,00000067,00000078,00000000
201812,="60434",JOLIET                      ,IL,00000027,00000000,00000000,00000017,00000024,00000000,00000036,00000000,00000000,00000026,00000030,00000000
201812,="60435",JOLIET                      ,IL,00000334,00000000,00000116,00000209,00000292,00000042,00000247,00000000,00000061,00000180,00000228,00000019
201812,="60436",JOLIET                      ,IL,00000126,00000000,00000030,00000093,00000108,00000018,00000110,00000000,00000027,00000080,00000103,00000000
201812,="60438",LANSING                     ,IL,00000231,00000000,00000076,00000147,00000211,00000020,00000212,00000000,00000065,00000138,00000197,00000015
201812,="60439",LEMONT                      ,IL,00000114,00000000,00000054,00000054,00000071,00000043,00000119,00000018,00000034,00000067,00000103,00000016
201812,="60440",BOLINGBROOK                 ,IL,00000363,00000026,00000103,00000234,00000337,00000026,00000328,00000018,00000076,00000234,00000307,00000021
201812,="60441",LOCKPORT                    ,IL,00000195,00000000,00000084,00000101,00000145,00000050,00000143,00000000,00000046,00000093,00000133,00000000
201812,="60442",MANHATTAN                   ,IL,00000052,00000000,00000019,00000031,00000036,00000016,00000047,00000000,00000022,00000023,00000044,00000000
201812,="60443",MATTESON                    ,IL,00000185,00000011,00000057,00000117,00000155,00000030,00000156,00000011,00000049,00000096,00000139,00000017
201812,="60444",MAZON                       ,IL,00000017,00000000,00000000,00000012,00000016,00000000,00000013,00000000,00000000,00000000,00000012,00000000
201812,="60445",MIDLOTHIAN                  ,IL,00000084,00000000,00000027,00000053,00000074,00000000,00000076,00000000,00000016,00000059,00000069,00000000
201812,="60446",ROMEOVILLE                  ,IL,00000213,00000000,00000074,00000134,00000185,00000028,00000164,00000000,00000048,00000112,00000149,00000015
201812,="60447",MINOOKA                     ,IL,00000071,00000000,00000029,00000040,00000058,00000013,00000060,00000000,00000028,00000031,00000052,00000000
201812,="60448",MOKENA                      ,IL,00000146,00000014,00000073,00000059,00000081,00000065,00000095,00000000,00000038,00000049,00000086,00000000
201812,="60449",MONEE                       ,IL,00000038,00000000,00000013,00000024,00000034,00000000,00000054,00000000,00000018,00000034,00000053,00000000
201812,="60450",MORRIS                      ,IL,00000167,00000000,00000056,00000106,00000120,00000047,00000119,00000000,00000026,00000086,00000109,00000000
201812,="60451",NEW LENOX                   ,IL,00000212,00000012,00000076,00000124,00000162,00000050,00000148,00000000,00000054,00000087,00000130,00000018
201812,="60452",OAK FOREST                  ,IL,00000179,00000000,00000039,00000134,00000148,00000031,00000119,00000000,00000026,00000088,00000111,00000000
201812,="60453",OAK LAWN                    ,IL,00000258,00000012,00000077,00000169,00000217,00000041,00000210,00000000,00000052,00000151,00000195,00000015
201812,="60454",OAK LAWN                    ,IL,00000000,00000000,00000000,00000000,00000000,00000000,00000012,00000000,00000000,00000000,00000011,00000000
201812,="60455",BRIDGEVIEW                  ,IL,00000088,00000000,00000018,00000062,00000082,00000000,00000057,00000000,00000000,00000047,00000056,00000000
201812,="60456",HOMETOWN                    ,IL,00000021,00000000,00000000,00000019,00000021,00000000,00000019,00000000,00000000,00000014,00000019,00000000
201812,="60457",HICKORY HILLS               ,IL,00000093,00000000,00000024,00000063,00000083,00000000,00000068,00000000,00000016,00000049,00000062,00000000
201812,="60458",JUSTICE                     ,IL,00000085,00000000,00000016,00000064,00000081,00000000,00000080,00000000,00000012,00000063,00000073,00000000
201812,="60459",BURBANK                     ,IL,00000119,00000000,00000032,00000085,00000114,00000000,00000108,00000000,00000044,00000062,00000105,00000000
201812,="60460",ODELL                       ,IL,00000013,00000000,00000000,00000000,00000000,00000000,00000012,00000000,00000000,00000000,00000012,00000000
201812,="60461",OLYMPIA FIELDS              ,IL,00000049,00000000,00000000,00000034,00000042,00000000,00000037,00000000,00000000,00000028,00000033,00000000
201812,="60462",ORLAND PARK                 ,IL,00000232,00000024,00000080,00000128,00000166,00000066,00000198,00000032,00000061,00000105,00000173,00000025
201812,="60463",PALOS HEIGHTS               ,IL,00000089,00000000,00000044,00000039,00000049,00000040,00000055,00000000,00000018,00000033,00000048,00000000
201812,="60464",PALOS PARK                  ,IL,00000041,00000000,00000019,00000021,00000025,00000016,00000038,00000000,00000016,00000018,00000032,00000000
201812,="60465",PALOS HILLS                 ,IL,00000115,00000012,00000032,00000071,00000099,00000016,00000101,00000000,00000025,00000071,00000100,00000000
201812,="60466",PARK FOREST                 ,IL,00000195,00000000,00000064,00000124,00000179,00000016,00000189,00000000,00000047,00000140,00000172,00000017
201812,="60467",ORLAND PARK                 ,IL,00000137,00000012,00000067,00000058,00000084,00000053,00000097,00000000,00000042,00000047,00000076,00000021
201812,="60468",PEOTONE                     ,IL,00000042,00000000,00000018,00000023,00000037,00000000,00000033,00000000,00000015,00000018,00000030,00000000
201812,="60469",POSEN                       ,IL,00000025,00000000,00000000,00000018,00000021,00000000,00000025,00000000,00000013,00000012,00000022,00000000
201812,="60471",RICHTON PARK                ,IL,00000114,00000000,00000034,00000075,00000102,00000012,00000103,00000000,00000018,00000082,00000100,00000000
201812,="60472",ROBBINS                     ,IL,00000042,00000000,00000011,00000031,00000041,00000000,00000038,00000000,00000012,00000025,00000037,00000000
201812,="60473",SOUTH HOLLAND               ,IL,00000131,00000000,00000040,00000086,00000121,00000000,00000172,00000000,00000053,00000110,00000163,00000000
201812,="60475",STEGER                      ,IL,00000100,00000000,00000039,00000057,00000095,00000000,00000082,00000000,00000020,00000059,00000081,00000000
201812,="60476",THORNTON                    ,IL,00000000,00000000,00000000,00000000,00000000,00000000,00000022,00000000,00000000,00000018,00000018,00000000
201812,="60477",TINLEY PARK                 ,IL,00000251,00000021,00000079,00000151,00000220,00000031,00000204,00000000,00000046,00000149,00000183,00000021
